cbsa	metro_name	yr	qtr	index_nsa	index_sa
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2002	2	169.99	168.93
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2002	3	174.22	172.64
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2002	4	176.45	176.37
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2003	1	178.96	180.09
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2003	2	185.21	183.93
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2003	3	189.22	187.56
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2003	4	192.25	192.19
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2004	1	194.32	195.55
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2004	2	201.93	200.45
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2004	3	206.4	204.64
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2004	4	209.1	209.13
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2005	1	212.21	213.44
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2005	2	219.93	218.34
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2005	3	225.78	223.81
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2005	4	228.63	228.73
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2006	1	231.54	232.92
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2006	2	235.7	233.99
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2006	3	236.78	234.57
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2006	4	235.42	235.35
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2007	1	236.43	238.37
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2007	2	239.34	237.62
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2007	3	234.09	231.39
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2007	4	230.9	230.6
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2008	1	222.02	224.84
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2008	2	219.5	217.74
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2008	3	210.96	207.85
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2008	4	203.22	202.86
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2009	1	191.33	194.79
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2009	2	191.52	189.74
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2009	3	192.59	188.88
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2009	4	185.79	185.83
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2010	1	180.52	184.62
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2010	2	184.9	182.61
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2010	3	182.31	178.23
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2010	4	173.97	174.57
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2011	1	164.67	168.89
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2011	2	167.33	164.64
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2011	3	167.64	163.65
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2011	4	159.13	160.25
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2012	1	156.27	160.38
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2012	2	165.31	162.07
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2012	3	167.7	163.89
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2012	4	162.48	163.93
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2013	1	164.09	168.28
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2013	2	177.54	173.64
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2013	3	178.97	175.4
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2013	4	177.99	179.6
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2014	1	176.58	180.72
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2014	2	184.98	180.88
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2014	3	186.54	183.28
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2014	4	183.82	185.46
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2015	1	182.69	186.43
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2015	2	193.4	189.22
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2015	3	192.79	189.89
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2015	4	188.91	190.59
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2016	1	189.82	192.99
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2016	2	199.74	195.74
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2016	3	202.65	199.91
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2016	4	201.67	203.6
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2017	1	203.59	206.26
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2017	2	210.59	206.54
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2017	3	211.03	208.57
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2017	4	209.78	211.9
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2018	1	210.96	213.16
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2018	2	219.54	215.36
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2018	3	219.59	217.33
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2018	4	216.03	218.38
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2019	1	219.17	221.05
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2019	2	226.72	222.33
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2019	3	224.6	222.55
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2019	4	222.5	225
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2020	1	225.28	227.02
17140	"Cincinnati, OH-KY-IN"	1991	1	100	100
17140	"Cincinnati, OH-KY-IN"	1991	2	101.46	100.97
17140	"Cincinnati, OH-KY-IN"	1991	3	102.38	101.93
17140	"Cincinnati, OH-KY-IN"	1991	4	102.31	102.32
17140	"Cincinnati, OH-KY-IN"	1992	1	104.17	104.17
17140	"Cincinnati, OH-KY-IN"	1992	2	105.66	105.16
17140	"Cincinnati, OH-KY-IN"	1992	3	106.7	106.23
17140	"Cincinnati, OH-KY-IN"	1992	4	107.57	107.57
17140	"Cincinnati, OH-KY-IN"	1993	1	108.07	108.07
17140	"Cincinnati, OH-KY-IN"	1993	2	110.04	109.54
17140	"Cincinnati, OH-KY-IN"	1993	3	111.19	110.68
17140	"Cincinnati, OH-KY-IN"	1993	4	112.04	112.01
17140	"Cincinnati, OH-KY-IN"	1994	1	113.44	113.51
17140	"Cincinnati, OH-KY-IN"	1994	2	114.84	114.32
17140	"Cincinnati, OH-KY-IN"	1994	3	115.62	115.04
17140	"Cincinnati, OH-KY-IN"	1994	4	115.98	115.94
17140	"Cincinnati, OH-KY-IN"	1995	1	116.5	116.63
17140	"Cincinnati, OH-KY-IN"	1995	2	116.96	116.42
17140	"Cincinnati, OH-KY-IN"	1995	3	119.39	118.75
17140	"Cincinnati, OH-KY-IN"	1995	4	119.58	119.54
17140	"Cincinnati, OH-KY-IN"	1996	1	120.54	120.74
17140	"Cincinnati, OH-KY-IN"	1996	2	122.28	121.69
17140	"Cincinnati, OH-KY-IN"	1996	3	123.68	122.96
17140	"Cincinnati, OH-KY-IN"	1996	4	123.34	123.32
17140	"Cincinnati, OH-KY-IN"	1997	1	123.62	123.87
17140	"Cincinnati, OH-KY-IN"	1997	2	125.95	125.31
17140	"Cincinnati, OH-KY-IN"	1997	3	126.85	126.1
17140	"Cincinnati, OH-KY-IN"	1997	4	127.09	127.06
17140	"Cincinnati, OH-KY-IN"	1998	1	128.23	128.57
17140	"Cincinnati, OH-KY-IN"	1998	2	130.77	130.01
17140	"Cincinnati, OH-KY-IN"	1998	3	132.44	131.68
17140	"Cincinnati, OH-KY-IN"	1998	4	133.65	133.62
17140	"Cincinnati, OH-KY-IN"	1999	1	135.29	135.69
17140	"Cincinnati, OH-KY-IN"	1999	2	138.16	137.29
17140	"Cincinnati, OH-KY-IN"	1999	3	140.33	139.58
17140	"Cincinnati, OH-KY-IN"	1999	4	141.29	141.25
17140	"Cincinnati, OH-KY-IN"	2000	1	142.2	142.63
17140	"Cincinnati, OH-KY-IN"	2000	2	145.23	144.25
17140	"Cincinnati, OH-KY-IN"	2000	3	145.88	145.15
17140	"Cincinnati, OH-KY-IN"	2000	4	147.03	147
17140	"Cincinnati, OH-KY-IN"	2001	1	147.11	147.54
17140	"Cincinnati, OH-KY-IN"	2001	2	150.49	149.46
17140	"Cincinnati, OH-KY-IN"	2001	3	151.54	150.8
17140	"Cincinnati, OH-KY-IN"	2001	4	152.54	152.53
17140	"Cincinnati, OH-KY-IN"	2002	1	154.5	154.99
17140	"Cincinnati, OH-KY-IN"	2002	2	156.38	155.24
17140	"Cincinnati, OH-KY-IN"	2002	3	157.56	156.77
17140	"Cincinnati, OH-KY-IN"	2002	4	158.42	158.47
17140	"Cincinnati, OH-KY-IN"	2003	1	159.76	160.28
17140	"Cincinnati, OH-KY-IN"	2003	2	163.32	162.05
17140	"Cincinnati, OH-KY-IN"	2003	3	164.35	163.48
17140	"Cincinnati, OH-KY-IN"	2003	4	164.84	164.97
17140	"Cincinnati, OH-KY-IN"	2004	1	166.2	166.83
17140	"Cincinnati, OH-KY-IN"	2004	2	168.41	167.01
17140	"Cincinnati, OH-KY-IN"	2004	3	170.55	169.52
17140	"Cincinnati, OH-KY-IN"	2004	4	170.87	171.1
17140	"Cincinnati, OH-KY-IN"	2005	1	171.21	172.08
17140	"Cincinnati, OH-KY-IN"	2005	2	175.68	174.06
17140	"Cincinnati, OH-KY-IN"	2005	3	175.83	174.55
17140	"Cincinnati, OH-KY-IN"	2005	4	175.67	176.06
17140	"Cincinnati, OH-KY-IN"	2006	1	176.91	178.11
17140	"Cincinnati, OH-KY-IN"	2006	2	180.06	178.2
17140	"Cincinnati, OH-KY-IN"	2006	3	179.49	177.85
17140	"Cincinnati, OH-KY-IN"	2006	4	178.85	179.57
17140	"Cincinnati, OH-KY-IN"	2007	1	178.53	179.92
17140	"Cincinnati, OH-KY-IN"	2007	2	180.2	178.13
17140	"Cincinnati, OH-KY-IN"	2007	3	178.28	176.38
17140	"Cincinnati, OH-KY-IN"	2007	4	172.7	173.73
17140	"Cincinnati, OH-KY-IN"	2008	1	167.15	168.62
17140	"Cincinnati, OH-KY-IN"	2008	2	171.55	169.31
17140	"Cincinnati, OH-KY-IN"	2008	3	170.76	168.71
17140	"Cincinnati, OH-KY-IN"	2008	4	164.32	165.7
17140	"Cincinnati, OH-KY-IN"	2009	1	163.28	164.76
17140	"Cincinnati, OH-KY-IN"	2009	2	165.89	163.48
17140	"Cincinnati, OH-KY-IN"	2009	3	166.97	164.8
17140	"Cincinnati, OH-KY-IN"	2009	4	163.3	165
17140	"Cincinnati, OH-KY-IN"	2010	1	167.41	169.07
17140	"Cincinnati, OH-KY-IN"	2010	2	165.78	163.08
17140	"Cincinnati, OH-KY-IN"	2010	3	160.52	158.34
17140	"Cincinnati, OH-KY-IN"	2010	4	154.87	156.74
17140	"Cincinnati, OH-KY-IN"	2011	1	148.44	149.96
17140	"Cincinnati, OH-KY-IN"	2011	2	156.76	154
17140	"Cincinnati, OH-KY-IN"	2011	3	155.24	153.19
17140	"Cincinnati, OH-KY-IN"	2011	4	150.6	152.35
17140	"Cincinnati, OH-KY-IN"	2012	1	154.54	156.35
17140	"Cincinnati, OH-KY-IN"	2012	2	158.37	155.47
17140	"Cincinnati, OH-KY-IN"	2012	3	158.83	156.76
17140	"Cincinnati, OH-KY-IN"	2012	4	155.22	156.83
17140	"Cincinnati, OH-KY-IN"	2013	1	154.72	156.7
17140	"Cincinnati, OH-KY-IN"	2013	2	164.74	161.79
17140	"Cincinnati, OH-KY-IN"	2013	3	165.8	163.65
17140	"Cincinnati, OH-KY-IN"	2013	4	163.16	164.51
17140	"Cincinnati, OH-KY-IN"	2014	1	164.32	166.63
17140	"Cincinnati, OH-KY-IN"	2014	2	170.74	167.86
17140	"Cincinnati, OH-KY-IN"	2014	3	170.37	168.1
17140	"Cincinnati, OH-KY-IN"	2014	4	171	172.22
17140	"Cincinnati, OH-KY-IN"	2015	1	169.45	171.77
17140	"Cincinnati, OH-KY-IN"	2015	2	175.6	172.94
17140	"Cincinnati, OH-KY-IN"	2015	3	179.26	176.88
17140	"Cincinnati, OH-KY-IN"	2015	4	178.07	179.14
17140	"Cincinnati, OH-KY-IN"	2016	1	176.76	179.02
17140	"Cincinnati, OH-KY-IN"	2016	2	186.2	183.69
17140	"Cincinnati, OH-KY-IN"	2016	3	188.88	186.35
17140	"Cincinnati, OH-KY-IN"	2016	4	187.52	188.63
17140	"Cincinnati, OH-KY-IN"	2017	1	189.62	191.75
17140	"Cincinnati, OH-KY-IN"	2017	2	196.82	194.46
17140	"Cincinnati, OH-KY-IN"	2017	3	200.22	197.51
17140	"Cincinnati, OH-KY-IN"	2017	4	199.82	201.05
17140	"Cincinnati, OH-KY-IN"	2018	1	203.33	205.35
17140	"Cincinnati, OH-KY-IN"	2018	2	209.99	207.65
17140	"Cincinnati, OH-KY-IN"	2018	3	214.16	211.26
17140	"Cincinnati, OH-KY-IN"	2018	4	212.21	213.59
17140	"Cincinnati, OH-KY-IN"	2019	1	215.91	217.88
17140	"Cincinnati, OH-KY-IN"	2019	2	222.77	220.35
17140	"Cincinnati, OH-KY-IN"	2019	3	227.24	224.21
17140	"Cincinnati, OH-KY-IN"	2019	4	227.22	228.73
17140	"Cincinnati, OH-KY-IN"	2020	1	228.17	230.11
17460	"Cleveland-Elyria, OH"	1991	1	100	100
17460	"Cleveland-Elyria, OH"	1991	2	102.32	101.08
17460	"Cleveland-Elyria, OH"	1991	3	103.06	102.1
17460	"Cleveland-Elyria, OH"	1991	4	104.31	103.04
17460	"Cleveland-Elyria, OH"	1992	1	106.12	106.16
17460	"Cleveland-Elyria, OH"	1992	2	107.56	106.21
17460	"Cleveland-Elyria, OH"	1992	3	108.76	107.74
17460	"Cleveland-Elyria, OH"	1992	4	110.36	109.05
17460	"Cleveland-Elyria, OH"	1993	1	109.75	109.82
17460	"Cleveland-Elyria, OH"	1993	2	112.63	111.16
17460	"Cleveland-Elyria, OH"	1993	3	113.38	112.28
17460	"Cleveland-Elyria, OH"	1993	4	114.91	113.69
17460	"Cleveland-Elyria, OH"	1994	1	114.67	114.66
17460	"Cleveland-Elyria, OH"	1994	2	117.97	116.41
17460	"Cleveland-Elyria, OH"	1994	3	118.76	117.51
17460	"Cleveland-Elyria, OH"	1994	4	120.14	119.14
17460	"Cleveland-Elyria, OH"	1995	1	120.68	120.48
17460	"Cleveland-Elyria, OH"	1995	2	123.15	121.56
17460	"Cleveland-Elyria, OH"	1995	3	124.58	123.1
17460	"Cleveland-Elyria, OH"	1995	4	124.99	124.3
17460	"Cleveland-Elyria, OH"	1996	1	126.51	126.09
17460	"Cleveland-Elyria, OH"	1996	2	128.44	126.78
17460	"Cleveland-Elyria, OH"	1996	3	129.47	127.85
17460	"Cleveland-Elyria, OH"	1996	4	129.05	128.55
17460	"Cleveland-Elyria, OH"	1997	1	130.87	130.38
17460	"Cleveland-Elyria, OH"	1997	2	132.04	130.25
17460	"Cleveland-Elyria, OH"	1997	3	132.74	131.05
17460	"Cleveland-Elyria, OH"	1997	4	132.12	131.68
17460	"Cleveland-Elyria, OH"	1998	1	133.71	133.3
17460	"Cleveland-Elyria, OH"	1998	2	136.93	134.92
17460	"Cleveland-Elyria, OH"	1998	3	137.64	135.93
17460	"Cleveland-Elyria, OH"	1998	4	138.2	137.71
17460	"Cleveland-Elyria, OH"	1999	1	139.23	138.92
17460	"Cleveland-Elyria, OH"	1999	2	142.87	140.68
17460	"Cleveland-Elyria, OH"	1999	3	144.17	142.35
17460	"Cleveland-Elyria, OH"	1999	4	144.42	143.92
17460	"Cleveland-Elyria, OH"	2000	1	145.4	145.17
17460	"Cleveland-Elyria, OH"	2000	2	148.68	146.34
17460	"Cleveland-Elyria, OH"	2000	3	149.53	147.61
17460	"Cleveland-Elyria, OH"	2000	4	149.15	148.66
17460	"Cleveland-Elyria, OH"	2001	1	150.97	150.8
17460	"Cleveland-Elyria, OH"	2001	2	154	151.53
17460	"Cleveland-Elyria, OH"	2001	3	155.13	153.05
17460	"Cleveland-Elyria, OH"	2001	4	154.86	154.41
17460	"Cleveland-Elyria, OH"	2002	1	155.61	155.55
17460	"Cleveland-Elyria, OH"	2002	2	159.6	156.92
17460	"Cleveland-Elyria, OH"	2002	3	159.94	157.77
17460	"Cleveland-Elyria, OH"	2002	4	160.35	159.89
17460	"Cleveland-Elyria, OH"	2003	1	161.69	161.79
17460	"Cleveland-Elyria, OH"	2003	2	166.14	163.26
17460	"Cleveland-Elyria, OH"	2003	3	167.35	164.97
17460	"Cleveland-Elyria, OH"	2003	4	165.69	165.21
17460	"Cleveland-Elyria, OH"	2004	1	166.7	167.08
17460	"Cleveland-Elyria, OH"	2004	2	171.4	168.27
17460	"Cleveland-Elyria, OH"	2004	3	171.69	169.11
17460	"Cleveland-Elyria, OH"	2004	4	171.35	170.78
17460	"Cleveland-Elyria, OH"	2005	1	170.7	171.56
17460	"Cleveland-Elyria, OH"	2005	2	175.51	172.09
17460	"Cleveland-Elyria, OH"	2005	3	175.18	172.31
17460	"Cleveland-Elyria, OH"	2005	4	173.78	173.1
17460	"Cleveland-Elyria, OH"	2006	1	172.08	173.63
17460	"Cleveland-Elyria, OH"	2006	2	176	172.32
17460	"Cleveland-Elyria, OH"	2006	3	174.6	171.39
17460	"Cleveland-Elyria, OH"	2006	4	168.36	167.53
17460	"Cleveland-Elyria, OH"	2007	1	167.09	169.43
17460	"Cleveland-Elyria, OH"	2007	2	172.38	168.58
17460	"Cleveland-Elyria, OH"	2007	3	168.56	165
17460	"Cleveland-Elyria, OH"	2007	4	162.66	161.71
17460	"Cleveland-Elyria, OH"	2008	1	154.65	157.47
17460	"Cleveland-Elyria, OH"	2008	2	159.14	155.67
17460	"Cleveland-Elyria, OH"	2008	3	153.62	149.95
17460	"Cleveland-Elyria, OH"	2008	4	147.37	146.36
17460	"Cleveland-Elyria, OH"	2009	1	139.92	142.81
17460	"Cleveland-Elyria, OH"	2009	2	149.08	146.09
17460	"Cleveland-Elyria, OH"	2009	3	152.78	148.69
17460	"Cleveland-Elyria, OH"	2009	4	149.3	148.26
17460	"Cleveland-Elyria, OH"	2010	1	144.42	147.52
17460	"Cleveland-Elyria, OH"	2010	2	148.06	145.31
17460	"Cleveland-Elyria, OH"	2010	3	147.55	143.27
17460	"Cleveland-Elyria, OH"	2010	4	144.66	143.79
17460	"Cleveland-Elyria, OH"	2011	1	138.68	141.69
17460	"Cleveland-Elyria, OH"	2011	2	140.21	137.66
17460	"Cleveland-Elyria, OH"	2011	3	140.88	136.49
17460	"Cleveland-Elyria, OH"	2011	4	135.98	135.51
17460	"Cleveland-Elyria, OH"	2012	1	132.95	135.83
17460	"Cleveland-Elyria, OH"	2012	2	141.87	139.13
17460	"Cleveland-Elyria, OH"	2012	3	146.04	141.35
17460	"Cleveland-Elyria, OH"	2012	4	140.94	140.81
17460	"Cleveland-Elyria, OH"	2013	1	139.67	142.55
17460	"Cleveland-Elyria, OH"	2013	2	146.93	143.92
17460	"Cleveland-Elyria, OH"	2013	3	149.11	144.48
17460	"Cleveland-Elyria, OH"	2013	4	145.74	145.75
17460	"Cleveland-Elyria, OH"	2014	1	145.06	147.82
17460	"Cleveland-Elyria, OH"	2014	2	151.94	148.66
17460	"Cleveland-Elyria, OH"	2014	3	156.2	151.82
17460	"Cleveland-Elyria, OH"	2014	4	153.11	152.99
17460	"Cleveland-Elyria, OH"	2015	1	149.92	152.48
17460	"Cleveland-Elyria, OH"	2015	2	160.01	156.45
17460	"Cleveland-Elyria, OH"	2015	3	159.81	155.93
17460	"Cleveland-Elyria, OH"	2015	4	157.75	157.42
17460	"Cleveland-Elyria, OH"	2016	1	155.75	158.08
17460	"Cleveland-Elyria, OH"	2016	2	163.7	160.06
17460	"Cleveland-Elyria, OH"	2016	3	165.15	161.51
17460	"Cleveland-Elyria, OH"	2016	4	166.54	166.19
17460	"Cleveland-Elyria, OH"	2017	1	167.43	169.5
17460	"Cleveland-Elyria, OH"	2017	2	174.01	170.32
17460	"Cleveland-Elyria, OH"	2017	3	176.47	172.63
17460	"Cleveland-Elyria, OH"	2017	4	174.3	174.14
17460	"Cleveland-Elyria, OH"	2018	1	174.75	176.49
17460	"Cleveland-Elyria, OH"	2018	2	184.1	180.44
17460	"Cleveland-Elyria, OH"	2018	3	187.8	183.58
17460	"Cleveland-Elyria, OH"	2018	4	186.05	186.15
17460	"Cleveland-Elyria, OH"	2019	1	189.6	191.12
17460	"Cleveland-Elyria, OH"	2019	2	193.45	189.85
17460	"Cleveland-Elyria, OH"	2019	3	198.02	193.45
17460	"Cleveland-Elyria, OH"	2019	4	195.21	195.48
17460	"Cleveland-Elyria, OH"	2020	1	196.31	197.68
17820	"Colorado Springs, CO"	1991	1	100	100
17820	"Colorado Springs, CO"	1991	2	100.65	100.38
17820	"Colorado Springs, CO"	1991	3	103.67	102.48
17820	"Colorado Springs, CO"	1991	4	102.93	102.98
17820	"Colorado Springs, CO"	1992	1	104.97	104.98
17820	"Colorado Springs, CO"	1992	2	107.51	107.18
17820	"Colorado Springs, CO"	1992	3	110.23	108.99
17820	"Colorado Springs, CO"	1992	4	113.77	113.86
17820	"Colorado Springs, CO"	1993	1	115.82	115.8
17820	"Colorado Springs, CO"	1993	2	119.81	119.36
17820	"Colorado Springs, CO"	1993	3	124.63	123.38
17820	"Colorado Springs, CO"	1993	4	125.95	126.03
17820	"Colorado Springs, CO"	1994	1	130.29	130.21
17820	"Colorado Springs, CO"	1994	2	134.53	133.94
17820	"Colorado Springs, CO"	1994	3	138.14	136.88
17820	"Colorado Springs, CO"	1994	4	139.29	139.45
17820	"Colorado Springs, CO"	1995	1	136.81	136.58
17820	"Colorado Springs, CO"	1995	2	141.9	141.19
17820	"Colorado Springs, CO"	1995	3	143.74	142.64
17820	"Colorado Springs, CO"	1995	4	145.17	145.32
17820	"Colorado Springs, CO"	1996	1	149.97	149.61
17820	"Colorado Springs, CO"	1996	2	151.24	150.43
17820	"Colorado Springs, CO"	1996	3	153.05	152.02
17820	"Colorado Springs, CO"	1996	4	154.09	154.26
17820	"Colorado Springs, CO"	1997	1	155.54	155.07
17820	"Colorado Springs, CO"	1997	2	156.66	155.75
17820	"Colorado Springs, CO"	1997	3	157.49	156.64
17820	"Colorado Springs, CO"	1997	4	156.81	156.85
17820	"Colorado Springs, CO"	1998	1	160.02	159.58
17820	"Colorado Springs, CO"	1998	2	162.9	161.88
17820	"Colorado Springs, CO"	1998	3	164.34	163.48
17820	"Colorado Springs, CO"	1998	4	166.14	166.21
17820	"Colorado Springs, CO"	1999	1	167.19	166.79
17820	"Colorado Springs, CO"	1999	2	169.67	168.52
17820	"Colorado Springs, CO"	1999	3	172.76	171.83
17820	"Colorado Springs, CO"	1999	4	176.15	176.27
17820	"Colorado Springs, CO"	2000	1	178.23	177.9
17820	"Colorado Springs, CO"	2000	2	183.75	182.48
17820	"Colorado Springs, CO"	2000	3	186.2	184.97
17820	"Colorado Springs, CO"	2000	4	189.45	189.82
17820	"Colorado Springs, CO"	2001	1	195.32	194.9
17820	"Colorado Springs, CO"	2001	2	200.67	199.37
17820	"Colorado Springs, CO"	2001	3	203.86	202.23
17820	"Colorado Springs, CO"	2001	4	202.43	203.01
17820	"Colorado Springs, CO"	2002	1	206.15	205.74
17820	"Colorado Springs, CO"	2002	2	209.38	208.12
17820	"Colorado Springs, CO"	2002	3	211.36	209.36
17820	"Colorado Springs, CO"	2002	4	210.38	211.17
17820	"Colorado Springs, CO"	2003	1	212.85	212.46
17820	"Colorado Springs, CO"	2003	2	214.55	213.3
17820	"Colorado Springs, CO"	2003	3	218.86	216.64
17820	"Colorado Springs, CO"	2003	4	216.8	217.62
17820	"Colorado Springs, CO"	2004	1	223.54	223.25
17820	"Colorado Springs, CO"	2004	2	225.13	223.76
17820	"Colorado Springs, CO"	2004	3	230.43	228.05
17820	"Colorado Springs, CO"	2004	4	230.49	231.33
17820	"Colorado Springs, CO"	2005	1	230.5	230.42
17820	"Colorado Springs, CO"	2005	2	240.8	239.11
17820	"Colorado Springs, CO"	2005	3	246.44	243.91
17820	"Colorado Springs, CO"	2005	4	249.29	250.06
17820	"Colorado Springs, CO"	2006	1	252.46	252.97
17820	"Colorado Springs, CO"	2006	2	254.54	252.34
17820	"Colorado Springs, CO"	2006	3	255.66	252.75
17820	"Colorado Springs, CO"	2006	4	254.38	255.31
17820	"Colorado Springs, CO"	2007	1	258.5	259.77
17820	"Colorado Springs, CO"	2007	2	259.58	256.83
17820	"Colorado Springs, CO"	2007	3	254.27	250.77
17820	"Colorado Springs, CO"	2007	4	250.92	252.24
17820	"Colorado Springs, CO"	2008	1	246.28	248.28
17820	"Colorado Springs, CO"	2008	2	247.14	244.09
17820	"Colorado Springs, CO"	2008	3	240.73	236.58
17820	"Colorado Springs, CO"	2008	4	231.97	233.71
17820	"Colorado Springs, CO"	2009	1	227.52	230.07
17820	"Colorado Springs, CO"	2009	2	235.38	232.12
17820	"Colorado Springs, CO"	2009	3	242.18	237.26
17820	"Colorado Springs, CO"	2009	4	232.61	234.68
17820	"Colorado Springs, CO"	2010	1	232.03	235.37
17820	"Colorado Springs, CO"	2010	2	238.33	234.66
17820	"Colorado Springs, CO"	2010	3	235.37	230.17
17820	"Colorado Springs, CO"	2010	4	216.66	218.78
17820	"Colorado Springs, CO"	2011	1	218.36	221.78
17820	"Colorado Springs, CO"	2011	2	224.49	220.84
17820	"Colorado Springs, CO"	2011	3	226.33	221.33
17820	"Colorado Springs, CO"	2011	4	218.81	221.11
17820	"Colorado Springs, CO"	2012	1	211.32	214.35
17820	"Colorado Springs, CO"	2012	2	228.91	225.17
17820	"Colorado Springs, CO"	2012	3	237.09	232.28
17820	"Colorado Springs, CO"	2012	4	237.1	239.58
17820	"Colorado Springs, CO"	2013	1	237.18	239.92
17820	"Colorado Springs, CO"	2013	2	250.06	246.09
17820	"Colorado Springs, CO"	2013	3	250.1	245.73
